,Name,Title,Typename,XYZ URL,Max Z
2436,R_adch74401037,"Scotland, Coastal Charts - 2509.Ru Ruag to Gruinard, 1857",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401037/{z}/{x}/{y}.png,16
2437,R_adch74401000,"Scotland, Coastal Charts - 2515.Islay, Jura, Colonsay etc, 1855",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401000/{z}/{x}/{y}.png,14
2438,R_adch74401000_inset,"Scotland, Coastal Charts - 2515.inset, Port Ellen, 1852",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401000_inset/{z}/{x}/{y}.png,16
2439,R_adch74412461,"Scotland, Coastal Charts - 2550.inset, Wick, 1857",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74412461/{z}/{x}/{y}.png,19
2440,R_adch74401038,"Scotland, Coastal Charts - 2570.Sound of Raasay (North), 1857",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401038/{z}/{x}/{y}.png,17
2441,R_adch74401039,"Scotland, Coastal Charts - 2617.Sound of Iona, 1860",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401039/{z}/{x}/{y}.png,17
2442,R_adch74400294,"Scotland, Coastal Charts - 2635.Scotland W Coast, 1903",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74400294/{z}/{x}/{y}.png,14
2443,R_adch74401040,"Scotland, Coastal Charts - 2638.Lochs Torridon & Shieldag, 1858",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401040/{z}/{x}/{y}.png,17
2444,R_adch74401041,"Scotland, Coastal Charts - 2639.Lochs Carron and Kishorn, 1859",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401041/{z}/{x}/{y}.png,17
2445,R_adch74401042,"Scotland, Coastal Charts - 2642.Sound of Harris, 1859",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401042/{z}/{x}/{y}.png,17
2446,R_adch74401043,"Scotland, Coastal Charts - 2652.Loch Tuadh & Isles, 1859",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401043/{z}/{x}/{y}.png,17
2447,R_adch74401044,"Scotland, Coastal Charts - 2676.Loch Alsh & Loch Duich, 1859",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401044/{z}/{x}/{y}.png,17
2448,R_adch74401045,"Scotland, Coastal Charts - 2750.Loch Skiport, 1874",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401045/{z}/{x}/{y}.png,18
2449,R_adch74401046,"Scotland, Coastal Charts - 2770.Sound of Barra, 1874",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401046/{z}/{x}/{y}.png,17
2450,R_adch74401047,"Scotland, Coastal Charts - 2771.Loch Scridain, 1871",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401047/{z}/{x}/{y}.png,17
2451,R_adch74401048,"Scotland, Coastal Charts - 2805.Monach and Haskeir I, 1882",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401048/{z}/{x}/{y}.png,17
2452,R_adch74401048_inset,"Scotland, Coastal Charts - 2805.inset: Sound of Shillay, 1882",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401048_inset/{z}/{x}/{y}.png,18
2453,R_adch74401049,"Scotland, Coastal Charts - 2813.Lochs Buie and Spelve, 1862",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401049/{z}/{x}/{y}.png,17
2454,R_adch74401052,"Scotland, Coastal Charts - 2817.Arisaig Harbour, 1861",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401052/{z}/{x}/{y}.png,18
2455,R_adch74401053,"Scotland, Coastal Charts - 2832.Treshnish Pt. and Mull, 1864",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401053/{z}/{x}/{y}.png,17
2456,R_adch74401053_inset,"Scotland, Coastal Charts - 2832.inset: Loch Cuan, Mull, 1864",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401053_inset/{z}/{x}/{y}.png,18
2457,R_adch74401054,"Scotland, Coastal Charts - 2841.Sound of Harris & W Harris 1872",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401054/{z}/{x}/{y}.png,18
2458,R_adch74401055,"Scotland, Coastal Charts - 2905.East Loch Tarbert, 1876",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401055/{z}/{x}/{y}.png,18
2459,R_adch74401056,"Scotland, Coastal Charts - 2909.Loch Awe, 1861",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401056/{z}/{x}/{y}.png,17
2460,R_adch74412460,"Scotland, Coastal Charts - 3110.Cromarty Firth anchorage, 1900",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74412460/{z}/{x}/{y}.png,17
2461,R_adch74401057,"Scotland, Coastal Charts - 3510.Loch Nevis - Inverie Bay, 1905",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401057/{z}/{x}/{y}.png,18
2462,R_adch74401060,"Scotland, Coastal Charts - 2006.Greenock to Dumbarton, 1850",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401060/{z}/{x}/{y}.png,18
2463,R_adch74401051,"Scotland, Coastal Charts - 2841b.Lochs Etive and Creran, 1874",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/74401051/{z}/{x}/{y}.png,17
2464,R_adch101961533,"Scotland, Coastal Charts - 2568,2581,3729.Scapa Flow, 1915-23",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/ad_chart_2/101961533/{z}/{x}/{y}.png,16
2465,R_bathlochawenorth,"Scotland, Bathymetrical Charts - Loch Awe North [1902]",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_awe_north/{z}/{x}/{-y}.png,15
2466,R_bathlochawesouth,"Scotland, Bathymetrical Charts - Loch Awe South [1902]",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_awe_south/{z}/{x}/{-y}.png,15
2467,R_bathlochcluanie,"Scotland, Bathymetrical Charts - Loch Cluanie [1902]",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_cluanie/{z}/{x}/{-y}.png,16
2468,R_bathlochdoon,"Scotland, Bathymetrical Charts - Loch Doon [1903]",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_doon/{z}/{x}/{-y}.png,15
2469,R_bathlochduntelchaig,"Scotland, Bathymetrical Charts - Loch Duntelchaig, 1903",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_duntelchaig/{z}/{x}/{-y}.png,15
2470,R_bathlochearn,"Scotland, Bathymetrical Charts - Loch Earn, 1902",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_earn/{z}/{x}/{-y}.png,15
2471,R_bathlocherichtlower,"Scotland, Bathymetrical Charts - Loch Ericht (Lower), 1900",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_ericht_lower/{z}/{x}/{-y}.png,15
2472,R_bathlocherichtupper,"Scotland, Bathymetrical Charts - Loch Ericht (Upper), 1900",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_ericht_upper/{z}/{x}/{-y}.png,15
2473,R_bathlochfannich,"Scotland, Bathymetrical Charts - Loch Fannich, 1902",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_fannich/{z}/{x}/{-y}.png,15
2474,R_bathlochgarryness,"Scotland, Bathymetrical Charts - Loch Garry (Ness), 1903",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_garry_ness/{z}/{x}/{-y}.png,15
2475,R_bathlochgarrytay,"Scotland, Bathymetrical Charts - Loch Garry (Tay), 1903",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_garry_tay/{z}/{x}/{-y}.png,15
2476,R_bathlochglass,"Scotland, Bathymetrical Charts - Loch Glass, 1902",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_glass/{z}/{x}/{-y}.png,15
2477,R_bathlochharray,"Scotland, Bathymetrical Charts - Loch Harray, 1906",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_harray/{z}/{x}/{-y}.png,15
2478,R_bathlochlaidon,"Scotland, Bathymetrical Charts - Loch Laidon, 1902",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_laidon/{z}/{x}/{-y}.png,15
2479,R_bathlochleven,"Scotland, Bathymetrical Charts - Loch Leven, 1900",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_leven/{z}/{x}/{-y}.png,15
2480,R_bathlochlomondnorth,"Scotland, Bathymetrical Charts - Loch Lomond (North), 1903",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_lomond_north/{z}/{x}/{-y}.png,15
2481,R_bathlochlomondsouth,"Scotland, Bathymetrical Charts - Loch Lomond (South), 1903",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_lomond_south/{z}/{x}/{-y}.png,15
2482,R_bathlochloyne,"Scotland, Bathymetrical Charts - Loch Loyne, 1903-04",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_loyne/{z}/{x}/{-y}.png,15
2483,R_bathlochluichart,"Scotland, Bathymetrical Charts - Loch Luichart, 1902",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_luichart/{z}/{x}/{-y}.png,15
2484,R_bathlochlyon,"Scotland, Bathymetrical Charts - Loch Lyon, 1902",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_lyon/{z}/{x}/{-y}.png,15
2485,R_bathlochmhor,"Scotland, Bathymetrical Charts - Loch Mhor, 1903",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_mhor/{z}/{x}/{-y}.png,15
2486,R_bathlochmonar,"Scotland, Bathymetrical Charts - Loch Monar, 1903",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_monar/{z}/{x}/{-y}.png,15
2487,R_bathlochmullardoch,"Scotland, Bathymetrical Charts - Loch Mullardoch, 1903",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_mullardoch/{z}/{x}/{-y}.png,15
2488,R_bathlochquoich,"Scotland, Bathymetrical Charts - Loch Quoich, 1903",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_quoich/{z}/{x}/{-y}.png,15
2489,R_bathlochrannoch,"Scotland, Bathymetrical Charts - Loch Rannoch, 1903",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_rannoch/{z}/{x}/{-y}.png,15
2490,R_bathlochshiellower,"Scotland, Bathymetrical Charts - Loch Shiel (Lower), 1902",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_shiel_lower/{z}/{x}/{-y}.png,15
2491,R_bathlochshielupper,"Scotland, Bathymetrical Charts - Loch Shiel (Upper), 1902",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_shiel_upper/{z}/{x}/{-y}.png,15
2492,R_bathlochshinlower,"Scotland, Bathymetrical Charts - Loch Shin (Lower), 1902",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_shin_lower/{z}/{x}/{-y}.png,15
2493,R_bathlochshinupper,"Scotland, Bathymetrical Charts - Loch Shin (Upper), 1902",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_shin_upper/{z}/{x}/{-y}.png,15
2494,R_bathlochtayeast,"Scotland, Bathymetrical Charts - Loch Tay (East), 1902",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_tay_east/{z}/{x}/{-y}.png,15
2495,R_bathlochtaywest,"Scotland, Bathymetrical Charts - Loch Tay (West), 1902",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_tay_west/{z}/{x}/{-y}.png,15
2496,R_bathlochtreig,"Scotland, Bathymetrical Charts - Loch Treig, 1902",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_treig/{z}/{x}/{-y}.png,15
2497,R_bathlochtummel,"Scotland, Bathymetrical Charts - Loch Tummel, 1902",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/bathymetric/loch_tummel/{z}/{x}/{-y}.png,15
2498,R_battle_culloden,"Scotland, Battle Maps - Culloden, 1816",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata2/119952600/{z}/{x}/{y}.png,15
2499,R_county74400288,"Scotland, County Maps - Linlithgow, Forrest, 1818",nls:WFS,https://allmaps.xyz/maps/08279c5703190dce/{z}/{x}/{y}.png,12
2500,R_county119952600,"Scotland, County Maps - Lanark, Forrest, 1816",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata2/119952600/{z}/{x}/{y}.png,15
2501,R_county74400145,"Scotland, County Maps - Sutherland, Thomson, 1823",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/74400145/{z}/{x}/{y}.png,13
2502,R_county135908105,"Scotland, County Maps - Sutherland, Burnett & Scott, 1833",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/135908105/{z}/{x}/{y}.png,13
2503,R_county74400334,"Scotland, County Maps - Sutherland, Burnett & Scott, 1853",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/74400334/{z}/{x}/{y}.png,14
2504,R_estate121129476,"Scotland, Estate Maps - Dumfries, Annan, 1788",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/121129476/{z}/{x}/{y}.png,18
2505,R_estate121129386,"Scotland, Estate Maps - Dumfries, Closeburn, no date",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/121129386/{z}/{x}/{y}.png,16
2506,R_estate121129410,"Scotland, Estate Maps - Dumfries, Closeburn, 1764",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/121129410/{z}/{x}/{y}.png,18
2507,R_estate121129416,"Scotland, Estate Maps - Dumfries, Closeburn, 1765",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/121129416/{z}/{x}/{y}.png,18
2508,R_estate121129419,"Scotland, Estate Maps - Dumfries, Closeburn, 1765",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/121129419/{z}/{x}/{y}.png,15
2509,R_estate132293752,"Scotland, Estate Maps - Dumfries, Closeburn, 1780s",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/132293752/{z}/{x}/{y}.png,16
2510,R_estate129392884,"Scotland, Estate Maps - Dumfries, Closeburn, 1800",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129392884/{z}/{x}/{y}.png,15
2511,R_estate132293758,"Scotland, Estate Maps - Dumfries, Closeburn, 1804",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/132293758/{z}/{x}/{y}.png,16
2512,R_estate121129389,"Scotland, Estate Maps - Dumfries, Closeburn, 1825",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/121129389/{z}/{x}/{y}.png,16
2513,R_estate121129413,"Scotland, Estate Maps - Dumfries, Closeburn, 1845",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/121129413/{z}/{x}/{y}.png,17
2514,R_estate129393076,"Scotland, Estate Maps - Dumfries, Closeburn, 1854",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129393076/{z}/{x}/{y}.png,15
2515,R_estate129393010,"Scotland, Estate Maps - Dumfries, Dornock, 1821",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129393010/{z}/{x}/{y}.png,15
2516,R_estate129393148,"Scotland, Estate Maps - Dumfries, Dryfesdale, 1854",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129393148/{z}/{x}/{y}.png,15
2517,R_estate114473788,"Scotland, Estate Maps - Dumfries, Dumfries, 1809",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/114473788/{z}/{x}/{y}.png,18
2518,R_estate114473785,"Scotland, Estate Maps - Dumfries, Dumfries, 1819",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/114473785/{z}/{x}/{y}.png,17
2519,R_estate103427429,"Scotland, Estate Maps - Dumfries, Durisdeer, 1763",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/103427429/{z}/{x}/{y}.png,16
2520,R_estate129392971,"Scotland, Estate Maps - Dumfries, Durisdeer, 1825",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129392971/{z}/{x}/{y}.png,17
2521,R_estate129393253,"Scotland, Estate Maps - Dumfries, Durisdeer, 1848",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129393253/{z}/{x}/{y}.png,16
2522,R_estate125491577,"Scotland, Estate Maps - Dumfries, Glencairn, 1806",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/125491577/{z}/{x}/{y}.png,18
2523,R_estate121129473,"Scotland, Estate Maps - Dumfries, Hoddom, 1759",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/121129473/{z}/{x}/{y}.png,19
2524,R_estate121129458,"Scotland, Estate Maps - Dumfries, Hoddom, 1762",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/121129458/{z}/{x}/{y}.png,18
2525,R_estate110069086,"Scotland, Estate Maps - Dumfries, Johnstone, 1791",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/110069086/{z}/{x}/{y}.png,18
2526,R_estate132293749,"Scotland, Estate Maps - Dumfries, Keir, 1783",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/132293749/{z}/{x}/{y}.png,17
2527,R_estate132293755,"Scotland, Estate Maps - Dumfries, Keir, 1804",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/132293755/{z}/{x}/{y}.png,17
2528,R_estate129392983,"Scotland, Estate Maps - Dumfries, Keir, 1820",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129392983/{z}/{x}/{y}.png,19
2529,R_estate129392986,"Scotland, Estate Maps - Dumfries, Keir, 1825",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129392986/{z}/{x}/{y}.png,19
2530,R_estate129392989,"Scotland, Estate Maps - Dumfries, Keir, 1825",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129392989/{z}/{x}/{y}.png,19
2531,R_estate129392992,"Scotland, Estate Maps - Dumfries, Keir, 1825",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129392992/{z}/{x}/{y}.png,19
2532,R_estate129392995,"Scotland, Estate Maps - Dumfries, Keir, 1825",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129392995/{z}/{x}/{y}.png,18
2533,R_estate129392908,"Scotland, Estate Maps - Dumfries, Keir, 1806",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129392908/{z}/{x}/{y}.png,19
2534,R_estate121129434,"Scotland, Estate Maps - Dumfries, Keir, 1806",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/121129434/{z}/{x}/{y}.png,18
2535,R_estate129392911,"Scotland, Estate Maps - Dumfries, Kirkconnel, 19th century",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/129392911/{z}/{x}/{y}.png,17
2536,R_estate114473773,"Scotland, Estate Maps - Dumfries, Kirkmahoe, 1779",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/114473773/{z}/{x}/{y}.png,17
2537,R_estate110069083,"Scotland, Estate Maps - Dumfries, Kirkmahoe, 1817",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/110069083/{z}/{x}/{y}.png,18
2538,R_estate129393019,"Scotland, Estate Maps - Dumfries, Kirkmichael, 1820",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129393019/{z}/{x}/{y}.png,19
2539,R_estate129393103,"Scotland, Estate Maps - Dumfries, Kirkmichael, 1854",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129393103/{z}/{x}/{y}.png,17
2540,R_estate129393049,"Scotland, Estate Maps - Dumfries, Kirkmichael, 1854",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129393049/{z}/{x}/{y}.png,18
2541,R_estate110323727,"Scotland, Estate Maps - Dumfries, Lochmaben, 1788",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/110323727/{z}/{x}/{y}.png,18
2542,R_estate132293842,"Scotland, Estate Maps - Dumfries, Lochmaben, 1789",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/132293842/{z}/{x}/{y}.png,20
2543,R_estate121129461,"Scotland, Estate Maps - Dumfries, Moffat, 1768",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/121129461/{z}/{x}/{y}.png,16
2544,R_estate110069080,"Scotland, Estate Maps - Dumfries, Moffat, 1816",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/110069080/{z}/{x}/{y}.png,18
2545,R_estate103427459,"Scotland, Estate Maps - Dumfries, Morton (Carronhill), 1772",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/103427459/{z}/{x}/{y}.png,17
2546,R_estate103427447,"Scotland, Estate Maps - Dumfries, Morton (Waterside), 1772",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/103427447/{z}/{x}/{y}.png,17
2547,R_estate103427450,"Scotland, Estate Maps - Dumfries, Morton (Mortonmill), 1772",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/103427450/{z}/{x}/{y}.png,17
2548,R_estate129392893,"Scotland, Estate Maps - Dumfries, Morton, 1818",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129392893/{z}/{x}/{y}.png,20
2549,R_estate129393328,"Scotland, Estate Maps - Dumfries, Morton, 1851",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129393328/{z}/{x}/{y}.png,17
2550,R_estate129393580,"Scotland, Estate Maps - Dumfries, Mouswald, 1812",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129393580/{z}/{x}/{y}.png,17
2551,R_estate121129443,"Scotland, Estate Maps - Dumfries, Penpont, 1758",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/121129443/{z}/{x}/{y}.png,19
2552,R_estate121129392,"Scotland, Estate Maps - Dumfries, Penpont, 1801",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/121129392/{z}/{x}/{y}.png,17
2553,R_estate129393397,"Scotland, Estate Maps - Dumfries, Penpont, 1852",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129393397/{z}/{x}/{y}.png,19
2554,R_estate129392887,"Scotland, Estate Maps - Dumfries, Penpont, etc. 1820",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129392887/{z}/{x}/{y}.png,16
2555,R_estate121129464,"Scotland, Estate Maps - Dumfries, Sanquhar, 1759",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/121129464/{z}/{x}/{y}.png,18
2556,R_estate132293743,"Scotland, Estate Maps - Dumfries, Sanquhar, 1767",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/132293743/{z}/{x}/{y}.png,17
2557,R_estate129392947,"Scotland, Estate Maps - Dumfries, Sanquhar, 1831",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129392947/{z}/{x}/{y}.png,16
2558,R_estate129392950,"Scotland, Estate Maps - Dumfries, Sanquhar, 1831",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129392950/{z}/{x}/{y}.png,17
2559,R_estate106697318,"Scotland, Estate Maps - Dumfries, Tinwald, 1778",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/106697318/{z}/{x}/{y}.png,18
2560,R_estate129392935,"Scotland, Estate Maps - Dumfries, Tinwald, 1812",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/129392935/{z}/{x}/{y}.png,17
2561,R_estate132293857,"Scotland, Estate Maps - Dumfries, Tinwald, 1820s",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/132293857/{z}/{x}/{y}.png,15
2562,R_estate106697324,"Scotland, Estate Maps - Dumfries, Tinwald, 1817",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/106697324/{z}/{x}/{y}.png,18
2563,R_estate129392887t,"Scotland, Estate Maps - Dumfries, Tynron, etc. 1820",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129392887/{z}/{x}/{y}.png,16
2564,R_estate129393172,"Scotland, Estate Maps - Dumfries, Tynron, 1854",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129393172/{z}/{x}/{y}.png,16
2565,R_estate_balmaclellan,"Scotland, Estate Maps - Kirkcudbright, Balmaclellan, 1799a-e",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/balmaclellan/{z}/{x}/{y}.png,18
2566,R_estate129393712,"Scotland, Estate Maps - Kirkcudbright, Balmaclellan, 1799a",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129393712/{z}/{x}/{y}.png,18
2567,R_estate129393715,"Scotland, Estate Maps - Kirkcudbright, Balmaclellan, 1799b",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129393715/{z}/{x}/{y}.png,18
2568,R_estate129393718,"Scotland, Estate Maps - Kirkcudbright, Balmaclellan, 1799c",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129393718/{z}/{x}/{y}.png,18
2569,R_estate129393721,"Scotland, Estate Maps - Kirkcudbright, Balmaclellan, 1799d",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129393721/{z}/{x}/{y}.png,18
2570,R_estate129393724,"Scotland, Estate Maps - Kirkcudbright, Balmaclellan, 1799e",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129393724/{z}/{x}/{y}.png,18
2571,R_estate129393676,"Scotland, Estate Maps - Kirkcudbright, Buittle, 1785",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129393676/{z}/{x}/{y}.png,19
2572,R_estate129393709,"Scotland, Estate Maps - Kirkcudbright, Buittle, 1787",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129393709/{z}/{x}/{y}.png,19
2573,R_estate129393706,"Scotland, Estate Maps - Kirkcudbright, Crossmichael, 1829",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129393706/{z}/{x}/{y}.png,19
2574,R_estate129393763,"Scotland, Estate Maps - Kirkcudbright, Crossmichael, 1814",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/mapdata3/129393763/{z}/{x}/{y}.png,19
2575,R_estate_earlstoun,"Scotland, Estate Maps - Kirkcudbright, Dalry/Kells, 1800-1817",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/earlstoun/{z}/{x}/{y}.png,19
2576,R_estate125491588,"Scotland, Estate Maps - Kirkcudbright, Holywood, 1807",nls:WFS,https://mapseries-tilesets.s3.amazonaws.com/estates/125491588/{z}/{x}/{y}.png,20
